Os Poderosos,Duck Jam E Nação Hip-Hop,Hip-Hop / Rap / R&B,Drums,by Duck Jam E Nação Hip-Hop (1992)
Answer to My Question,Fonkadelic Concepts,Hip-Hop / Rap / R&B,Drums,by Fonkadelic Concepts (1993)
Shammin',Greyson & Jasun,Hip-Hop / Rap / R&B,Multiple Elements,by Greyson & Jasun (1991)
Why (Different Mix),Jackie Moore (2),Rock / Pop,Drums,by Jackie Moore (2) (1995)
Only You (Remix),2U,Electronic / Dance,Drums,by 2U (1991)
Urban Combatt 2001,四街道ネイチャー,Hip-Hop / Rap / R&B,Vocals / Lyrics,by 四街道ネイチャー (1998)
Sócios,Baseado Nas Ruas,Hip-Hop / Rap / R&B,Multiple Elements,by Baseado Nas Ruas (1992)
I'm Good 4 U,The Boyz From Detroit,Hip-Hop / Rap / R&B,Vocals / Lyrics,by The Boyz From Detroit (1992)
The Cycle of Life,Atlantic Ocean,Electronic / Dance,Drums,by Atlantic Ocean (1997)
The Sawed Off,Hard to Kill,Hip-Hop / Rap / R&B,Drums,by Hard to Kill (1992)
Jim Kelly,Lords at War,Hip-Hop / Rap / R&B,Drums,by Lords at War (1992)
Showdown,Mixed Flavor,Hip-Hop / Rap / R&B,Multiple Elements,by Mixed Flavor (1993)
T.L. Back to Yell,Danger Zone Mobb Sqwad,Hip-Hop / Rap / R&B,Drums,by Danger Zone Mobb Sqwad (1992)
Silence on the Air,Chunk,Hip-Hop / Rap / R&B,Drums,by Chunk (1992)
Charlie's Jam,Charlie Wilson,Hip-Hop / Rap / R&B,Drums,by Charlie Wilson (1992)
Good 'N' Sticky,Huggy,Hip-Hop / Rap / R&B,Hook / Riff,by Huggy (1993)
Be My Private Dancer,2 Live Crew,Hip-Hop / Rap / R&B,Vocals / Lyrics,by 2 Live Crew (1995)
Draama,Cool D,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Cool D (1998)
On the Moon,Chancellor Warhol,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Chancellor Warhol feat. Particle Peeple (2011)
On the Moon,Particle Peeple,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Chancellor Warhol feat. Particle Peeple (2011)
Quem Precisa Deles Pra Sobreviver,FNR,Hip-Hop / Rap / R&B,Multiple Elements,by FNR (1990)
R U Conscious,MC Eric,Hip-Hop / Rap / R&B,Hook / Riff,by MC Eric (1991)
Queen of Rap,Overweight Pooch,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Overweight Pooch (1991)
Oh Yaaro Kaun Nachdi (Sweet Mix),Heera,Electronic / Dance,Drums,by Heera (1992)
Bonus,Stezo,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Stezo (1994)
Pole Miskit öelda,Cool D,Hip-Hop / Rap / R&B,Hook / Riff,by Cool D (1998)
L'Inferno Dei Sogni,AK47,Hip-Hop / Rap / R&B,Drums,by AK47 (1996)
Why? (Looking Back),Heartless Crew,Hip-Hop / Rap / R&B,Drums,by Heartless Crew (2003)
United We Stand,Chunk,Hip-Hop / Rap / R&B,Drums,by Chunk (1992)
Sora to Umi to Niji No Yume,Akiko Sugawara,Soundtrack / Library,Drums,by Akiko Sugawara (1998)
Tootin' on the Hooters,Doctor Dré,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Doctor Dré and Ed Lover (1994)
Tootin' on the Hooters,Ed Lover,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Doctor Dré and Ed Lover (1994)
Noite,Duck Jam E Nação Hip-Hop,Hip-Hop / Rap / R&B,Multiple Elements,by Duck Jam E Nação Hip-Hop (1992)
It's a Life,ATC (Hip Hop),Hip-Hop / Rap / R&B,Vocals / Lyrics,by ATC (Hip Hop) (1988)
Wienie Whistlers,Bobby Jimmy and the Critters,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Bobby Jimmy and the Critters (1988)
Who's the Man ?,Allstar Fresh,Hip-Hop / Rap / R&B,Multiple Elements,by Allstar Fresh and M.C. Demes (1989)
Who's the Man ?,M.C. Demes,Hip-Hop / Rap / R&B,Multiple Elements,by Allstar Fresh and M.C. Demes (1989)
You Can't Handle the Format,First Degree the D.E.,Hip-Hop / Rap / R&B,Drums,by First Degree the D.E. (1992)
Side a (Battle Breaks Vol. 3),Cutmaster Swift,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Cutmaster Swift (2000)
Bien Mama,Vissi,Other,Drums,by Vissi (1999)
Da Funky K,24k,Hip-Hop / Rap / R&B,Vocals / Lyrics,by 24k (1992)
Countdown to Pitworld,Pitman,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Pitman (2002)
Funky Juan Brown,Urban Flow,Hip-Hop / Rap / R&B,Multiple Elements,by Urban Flow (1996)
Gettin' Funky,D-Lo and Tha N.T.P.,Hip-Hop / Rap / R&B,Multiple Elements,by D-Lo and Tha N.T.P. (1993)
KH Anthem,Himuki,Hip-Hop / Rap / R&B,Drums,by Himuki feat. DJ Kenzo and DJ Tsu (2007)
KH Anthem,DJ Kenzo,Hip-Hop / Rap / R&B,Drums,by Himuki feat. DJ Kenzo and DJ Tsu (2007)
KH Anthem,DJ Tsu,Hip-Hop / Rap / R&B,Drums,by Himuki feat. DJ Kenzo and DJ Tsu (2007)
Northbound Renegade,Top Quality,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Top Quality feat. 5 Below (1992)
Northbound Renegade,5 Below,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Top Quality feat. 5 Below (1992)
Get Your Weight Up (Big Girl Anthem - T*E*C*K! Remix),Storm the Unpredictable,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Storm the Unpredictable (2004)
We Can't Stand These Bitches,Criminal Nation,Hip-Hop / Rap / R&B,Multiple Elements,by Criminal Nation (1992)
No Selfcontrol Mix,24k,Hip-Hop / Rap / R&B,Drums,by 24k (1990)
Wicked and Nasty,P-King,Hip-Hop / Rap / R&B,Vocals / Lyrics,by P-King (1992)
Introlosophy II,D.A.M.N.,Hip-Hop / Rap / R&B,Drums,by D.A.M.N. (1991)
Down Under (Remix),Men at Work,Electronic / Dance,Drums,by Men at Work (1994)
Crazy (Orange Factory Mix),Seal,Electronic / Dance,Drums,by Seal (2005)
Bad Motha 4 Ya,P-19,Hip-Hop / Rap / R&B,Drums,by P-19 (1991)
For Those Who Dissed Me,2 Deep,Hip-Hop / Rap / R&B,Drums,by 2 Deep (1990)
Sabotage,Lifesavas,Hip-Hop / Rap / R&B,Multiple Elements,by Lifesavas (1995)
Is That the Way?,Mind,Electronic / Dance,Vocals / Lyrics,by Mind (1992)
Chop Chop Boom,Triplex (2),Hip-Hop / Rap / R&B,Drums,by Triplex (2) (1991)
Take Her Friend,RM,Hip-Hop / Rap / R&B,Vocals / Lyrics,by RM (1993)
Mister Rollo (Criminal Mix),Pure Sinister,Hip-Hop / Rap / R&B,Drums,by Pure Sinister (1992)
My Bass,Bass T (MC),Hip-Hop / Rap / R&B,Vocals / Lyrics,by Bass T (MC) and DJ Domination (1990)
My Bass,DJ Domination,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Bass T (MC) and DJ Domination (1990)
When I Battle Part 2,Smoov Lyn,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Smoov Lyn (1988)
Suckafree,Tenda Tee,Hip-Hop / Rap / R&B,Multiple Elements,by Tenda Tee (1993)
¿Quieren Oirme Cantar?,Principal,Other,Drums,by Principal (1999)
P.e.a.s.e.,2at,Hip-Hop / Rap / R&B,Vocals / Lyrics,by 2at (1992)
Wrechords,DJ Scratch D,Hip-Hop / Rap / R&B,Drums,by DJ Scratch D (1999)
Groove Me (Hip Hop Mix),Extra Curricular,Hip-Hop / Rap / R&B,Multiple Elements,by Extra Curricular (1989)
Holy Warriors,Brethren (Hip-Hop),Hip-Hop / Rap / R&B,Multiple Elements,by Brethren (Hip-Hop) (1994)
Sign of the Times,TMC,Hip-Hop / Rap / R&B,Hook / Riff,by TMC (1992)
This Rhyme Is Automatic,Total Kaos,Hip-Hop / Rap / R&B,Hook / Riff,by Total Kaos (1991)
Lyrical Madness,Two X Strong,Hip-Hop / Rap / R&B,Drums,by Two X Strong (1991)
Intro,"King ""D"" & the Struggle Unit",Hip-Hop / Rap / R&B,Vocals / Lyrics,"by King ""D"" & the Struggle Unit (1991)"
Lyrical Graffiti,MC E-Rock,Hip-Hop / Rap / R&B,Vocals / Lyrics,by MC E-Rock (1991)
Masterplan,DJ Aladdin,Hip-Hop / Rap / R&B,Vocals / Lyrics,by DJ Aladdin (1993)
Ndodemnyama,Hip Hop Artists Against Apartheid,Hip-Hop / Rap / R&B,Multiple Elements,by Hip Hop Artists Against Apartheid (1990)
Nice & Nasty,Vicious Base,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Vicious Base (1991)
Straight Underground,Dayze,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Dayze (1995)
Check It Out,Fingathing,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Fingathing (2000)
Untitled (Mix 2),Deceptikonz,Electronic / Dance,Drums,by Deceptikonz (2001)
Best in the West,"Bobby ""Bobcat"" Ervin",Hip-Hop / Rap / R&B,Drums,"by Bobby ""Bobcat"" Ervin (1989)"
Chop Chops (Attack Mix),Brothers 4 the Struggle,Hip-Hop / Rap / R&B,Drums,by Brothers 4 the Struggle (1994)
Hittin' Skinz,Sat N Smooth,Hip-Hop / Rap / R&B,Hook / Riff,by Sat N Smooth (1993)
Echoing Truth,Yasushi Ishii,Soundtrack / Library,Vocals / Lyrics,by Yasushi Ishii (2003)
Drug Dealers Point and View,Jus Def,Hip-Hop / Rap / R&B,Multiple Elements,"by Jus Def, X-Town Posse and The Original X (1990)"
Drug Dealers Point and View,X-Town Posse,Hip-Hop / Rap / R&B,Multiple Elements,"by Jus Def, X-Town Posse and The Original X (1990)"
Drug Dealers Point and View,The Original X,Hip-Hop / Rap / R&B,Multiple Elements,"by Jus Def, X-Town Posse and The Original X (1990)"
Megarama '89 (Full Length Version),Bananarama,Rock / Pop,Hook / Riff,by Bananarama (1989)
Fingrene Væk,Vote for Truckers,Hip-Hop / Rap / R&B,Drums,by Vote for Truckers (1989)
Love Ain't Like This,Foundation 7,Hip-Hop / Rap / R&B,Drums,by Foundation 7 (1992)
The Massive,True Culture,Hip-Hop / Rap / R&B,Vocals / Lyrics,by True Culture (1991)
Jackin for Transpo,Tweedy Bird Loc,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Tweedy Bird Loc (1992)
Niggas Scared,Brothers 4 the Struggle,Hip-Hop / Rap / R&B,Drums,by Brothers 4 the Struggle (1991)
Dope Out the Ghetto,Jerry Flynn,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Jerry Flynn (1992)
It Comes With the Color,B.L.A.C.K.,Hip-Hop / Rap / R&B,Drums,by B.L.A.C.K. (1992)
Stop All Man,Makeba & Skratch,Hip-Hop / Rap / R&B,Drums,by Makeba & Skratch (1991)
Side A,Butchwax,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Butchwax (1999)
The Beat Is Funky,DJ Baby T,Hip-Hop / Rap / R&B,Vocals / Lyrics,by DJ Baby T and Devious D (2) (1989)
The Beat Is Funky,Devious D (2),Hip-Hop / Rap / R&B,Vocals / Lyrics,by DJ Baby T and Devious D (2) (1989)
Set the Record Straight,BYB,Hip-Hop / Rap / R&B,Vocals / Lyrics,by BYB (1991)
I Thought U Knew!,The Wild Boyz,Hip-Hop / Rap / R&B,Vocals / Lyrics,by The Wild Boyz (1989)
The Inventor,2 Smooth MC's,Hip-Hop / Rap / R&B,Hook / Riff,by 2 Smooth MC's (1990)
She's So Real,Fam-Lee,Hip-Hop / Rap / R&B,Multiple Elements,by Fam-Lee (1992)
Carry On...,Kipper Jones,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Kipper Jones (1990)
All Together Now,Everton Football Club,Rock / Pop,Drums,by Everton Football Club (1995)
Playing Me,Sexy C,Hip-Hop / Rap / R&B,Hook / Riff,by Sexy C feat. Disco Rick (1991)
Playing Me,Disco Rick,Hip-Hop / Rap / R&B,Hook / Riff,by Sexy C feat. Disco Rick (1991)
F.U.N.K.Y,Rock the M.C.,Hip-Hop / Rap / R&B,Multiple Elements,by Rock the M.C. (1988)
Call Me,MC Luscious,Hip-Hop / Rap / R&B,Drums,by MC Luscious (1993)
America Controls (Illegal Business),The Brother/hood Nation,Hip-Hop / Rap / R&B,Hook / Riff,by The Brother/hood Nation (1992)
Pressing for Time,Raheem,Hip-Hop / Rap / R&B,Drums,by Raheem (1992)
When Marla Get'z Funky,Marla Mar,Hip-Hop / Rap / R&B,Multiple Elements,by Marla Mar and The Good 'N' Plenty Cru (1992)
When Marla Get'z Funky,The Good 'N' Plenty Cru,Hip-Hop / Rap / R&B,Multiple Elements,by Marla Mar and The Good 'N' Plenty Cru (1992)
Let Knowledge Be Born,The Resistance (2),Hip-Hop / Rap / R&B,Drums,by The Resistance (2) (1990)
Get Ready,Rob & Fab,Hip-Hop / Rap / R&B,Drums,by Rob & Fab (1993)
Bustin' Out,1-5ive Posse,Hip-Hop / Rap / R&B,Hook / Riff,by 1-5ive Posse (1992)
"Interrogated Cause I'm Brown, Pt. 1 & 2",A Lighter Shade of Brown,Hip-Hop / Rap / R&B,Vocals / Lyrics,by A Lighter Shade of Brown (1992)
Innocent Girl,Four Sure,Hip-Hop / Rap / R&B,Drums,by Four Sure feat. Father MC (1993)
Innocent Girl,Father MC,Hip-Hop / Rap / R&B,Drums,by Four Sure feat. Father MC (1993)
Quick Eleven,Live Human,Electronic / Dance,Multiple Elements,by Live Human (2000)
I'm Doing Damage,Cadillac Dee,Hip-Hop / Rap / R&B,Hook / Riff,by Cadillac Dee (1991)
Stone Groove,Unit One Poetry,Hip-Hop / Rap / R&B,Drums,by Unit One Poetry (1992)
Get Busy,Def IV,Hip-Hop / Rap / R&B,Multiple Elements,by Def IV (1988)
Universal Poet,M. Doc,Hip-Hop / Rap / R&B,Drums,by M. Doc (1991)
Hyper Than Dope,Suede (2),Hip-Hop / Rap / R&B,Multiple Elements,by Suede (2) (1989)
Slow Down,Cloud2Ground,Electronic / Dance,Drums,by Cloud2Ground (2000)
Time Bomb,4 X Sample,Electronic / Dance,Vocals / Lyrics,by 4 X Sample (1990)
Don't Fuck Wit My Bizness,O.F.T.B.,Hip-Hop / Rap / R&B,Vocals / Lyrics,by O.F.T.B. (1992)
Quem Foi Que Disse,Comando DMC,Hip-Hop / Rap / R&B,Drums,by Comando DMC (1992)
Bust the Beat O' Lori,Witch Doctor,Hip-Hop / Rap / R&B,Multiple Elements,by Witch Doctor (1988)
Kickin' It Live,Freshski Dames,Hip-Hop / Rap / R&B,Drums,by Freshski Dames (1989)
Hawaiian Dinosaur Side,Invisibl Skratch Piklz,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Invisibl Skratch Piklz (1999)
"Feel the ""G""",G-Supreme,Hip-Hop / Rap / R&B,Vocals / Lyrics,by G-Supreme (1991)
Livin' in a Hoe House,H.W.A.,Hip-Hop / Rap / R&B,Vocals / Lyrics,by H.W.A. (1990)
Load the 3.5.7,Oaktown's 3-5-7,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Oaktown's 3-5-7 (1991)
Drugthang,Tuff Crew,Hip-Hop / Rap / R&B,Drums,by Tuff Crew (1991)
Core Audience,Ras Kass,Hip-Hop / Rap / R&B,Drums,by Ras Kass (2014)
That Girl (Hip Hop Version),2 Hard Ta Handle,Hip-Hop / Rap / R&B,Drums,by 2 Hard Ta Handle (1992)
Makin' Some Change,The Poetess,Hip-Hop / Rap / R&B,Drums,by The Poetess (1992)
We Want the Funk,U Know Who,Hip-Hop / Rap / R&B,Vocals / Lyrics,by U Know Who (1991)
India,Jovanotti,Hip-Hop / Rap / R&B,Drums,by Jovanotti (1994)
Puro Dedo,Juvenile Style,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Juvenile Style (1993)
Mista Wonka,Capital Tax,Hip-Hop / Rap / R&B,Drums,by Capital Tax (1993)
Just Dance,Too Much Productions,Hip-Hop / Rap / R&B,Multiple Elements,by Too Much Productions (1990)
The Cult... The Culture,True Culture,Hip-Hop / Rap / R&B,Multiple Elements,by True Culture (1991)
Out My Mind,P-19,Hip-Hop / Rap / R&B,Multiple Elements,by P-19 (1991)
Treacherous (Remix),Schoolly D,Hip-Hop / Rap / R&B,Hook / Riff,by Schoolly D (1988)
The Devil Came Up to Michigan,K.M.C. Kru,Hip-Hop / Rap / R&B,Vocals / Lyrics,by K.M.C. Kru (1990)
Co-Handling Things,Nikki Rap N Scratch,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Nikki Rap N Scratch (1988)
I Got the Vibes,Lil Haitian,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Lil Haitian (1994)
Brown,Pac Div,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Pac Div (2011)
Brick House (Club Mix),Loose Bruce,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Loose Bruce and A.R.C. Moe Rock (1991)
Brick House (Club Mix),A.R.C. Moe Rock,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Loose Bruce and A.R.C. Moe Rock (1991)
A Black and White Thing,D.A.M.N.,Hip-Hop / Rap / R&B,Multiple Elements,by D.A.M.N. (1991)
Criminal Hit,Criminal Nation,Hip-Hop / Rap / R&B,Hook / Riff,by Criminal Nation (1989)
I Love Your Smile (DJ Hasebe Pure 90's Flavor),Shanice,Hip-Hop / Rap / R&B,Drums,by Shanice (2016)
20anni (Tutto Cambia Tranne Bax),Bassi Maestro,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Bassi Maestro (2010)
Girlz Didn't Give Me None,DJ T-Rock,Hip-Hop / Rap / R&B,Vocals / Lyrics,by DJ T-Rock (2001)
That's How I'm Living (Remix),Tony Scott,Hip-Hop / Rap / R&B,Multiple Elements,by Tony Scott (1989)
Girl I Saw You,Ray Parker Jr.,Soul / Funk / Disco,Multiple Elements,by Ray Parker Jr. feat. Father MC (1991)
Girl I Saw You,Father MC,Soul / Funk / Disco,Multiple Elements,by Ray Parker Jr. feat. Father MC (1991)
On the Move,Calvo,Electronic / Dance,Drums,by Calvo (2018)
Псковско-арабский фристайл,МС СОС ПЫЛЕСОС,Hip-Hop / Rap / R&B,Vocals / Lyrics,by МС СОС ПЫЛЕСОС and Dreemix (2021)
Псковско-арабский фристайл,Dreemix,Hip-Hop / Rap / R&B,Vocals / Lyrics,by МС СОС ПЫЛЕСОС and Dreemix (2021)
Your Missions Impossible (Vocal Version),Master Cylinder,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Master Cylinder (1988)
Funk It Up,Robbie B,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Robbie B (1990)
Confused (The Soul Convention Remake),Larry Larr,Hip-Hop / Rap / R&B,Drums,by Larry Larr (1991)
I Ain't Havin' It (Stop Racism),24k,Hip-Hop / Rap / R&B,Hook / Riff,by 24k (1992)
Bounce (Radio Edit Remix),Stylz,Hip-Hop / Rap / R&B,Drums,by Stylz (1993)
Keep It Funky,Teen Dream,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Teen Dream (1989)
Read My Mind,Tony Terry,Hip-Hop / Rap / R&B,Multiple Elements,by Tony Terry (1990)
"You Found Another Guy (12"" Mix)",Boy George,Rock / Pop,Vocals / Lyrics,by Boy George (1989)
Ain't Too Much Worried,MC Breed,Hip-Hop / Rap / R&B,Vocals / Lyrics,by MC Breed (1992)
Searchin' (Silk's Fusion Mix),CeCe Peniston,Electronic / Dance,Vocals / Lyrics,by CeCe Peniston (1994)
Ain't Dat a Bitch,Ice Mike,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Ice Mike (1992)
The RZA Hits Mega Mix,Funkmaster Flex,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Funkmaster Flex (1999)
I Am (Trakmasterz Remix Vocal),Whistle,Hip-Hop / Rap / R&B,Drums,by Whistle (1992)
Astray / Peachfuzz (Interlude),Zero G,Hip-Hop / Rap / R&B,Multiple Elements,by Zero G (2017)
Schaatzee,DJ Tomekk,Hip-Hop / Rap / R&B,Drums,by DJ Tomekk (2005)
It's Tricky (Track 2),DJ Mr. SM,Hip-Hop / Rap / R&B,Multiple Elements,by DJ Mr. SM (1988)
Off Mine,Ruff Di-mondz,Hip-Hop / Rap / R&B,Drums,by Ruff Di-mondz (1994)
Dee Hardest Hard,The Rapzologist Dee Nice,Hip-Hop / Rap / R&B,Multiple Elements,by The Rapzologist Dee Nice (1989)
Mr. Dynamite,Lonnie O,Hip-Hop / Rap / R&B,Drums,by Lonnie O (1992)
Let Me Be Your Angel (Funky Bounce Mix),Audi (Rapper),Hip-Hop / Rap / R&B,Drums,by Audi (Rapper) and Mike Dee (1990)
Let Me Be Your Angel (Funky Bounce Mix),Mike Dee,Hip-Hop / Rap / R&B,Drums,by Audi (Rapper) and Mike Dee (1990)
R.U. Wit It? (Extended Version Remix),Detroit Boxx & Step 2,Hip-Hop / Rap / R&B,Drums,by Detroit Boxx & Step 2 (1990)
Intro: Wise Man Speak - a Moment in Time,D.A.M.N.,Hip-Hop / Rap / R&B,Vocals / Lyrics,by D.A.M.N. (1991)
Maybe This Time,Bassline,Rock / Pop,Drums,by Bassline feat. Limahl (1991)
